CÓDIGO,AÑO,ENE,FEB.,MAR.,ABR.,MAY.,JUN.,JUL.,AGO.,SEP.,OCT.,NOV.,DIC.
163437-BBJ,2017,0,0,0,0,0,0,0,0,11,4,16,0
163440-KBS,2017,0,0,0,0,0,0,0,0,26,3,0,0
163443-TBB,2017,0,0,0,0,0,0,0,0,18,11,1,0
163449-LCT,2017,0,0,0,0,0,0,0,0,1,1,0,0
163452-UCC,2017,0,0,0,0,0,0,0,0,0,0,14,0
163455-DCL,2017,0,0,0,0,0,0,0,0,0,0,92,1
163461-VCD,2017,0,0,0,0,0,0,0,0,52,7,0,0
163464-ECM,2017,0,0,0,0,0,0,0,0,40,18,59,3
163467-NCV,2017,0,0,0,0,0,0,0,0,0,0,3,4
163476-OCW,2017,0,0,0,0,0,0,0,0,0,3,5,0
163479-XCF,2017,0,0,0,0,0,0,0,0,1,0,2,2
163482-GCO,2017,0,0,0,0,0,0,0,0,2,0,3,2
163485-PCX,2017,0,0,0,0,0,0,0,0,0,0,1,0
163488-YCG,2017,0,0,0,0,0,0,0,0,0,1,2,2
163491-HCP,2017,0,0,0,0,0,0,0,0,3,0,0,0
163497-ZCH,2017,0,0,0,0,0,0,0,0,1,9,9,6
163500-ICQ,2017,0,0,0,0,0,0,0,0,6,25,13,2
163506-ACI,2017,0,0,0,0,0,0,0,0,0,2,7,5
163509-JCR,2017,0,0,0,0,0,0,0,0,0,0,71,92
163512-SCA,2017,0,0,0,0,0,0,0,0,0,0,1,0
163518-KCS,2017,0,0,0,0,0,0,0,0,33,15,55,94
163521-TCB,2017,0,0,0,0,0,0,0,0,1,4,0,0
163527-LDT,2017,0,0,0,0,0,0,0,0,1,1,1,0
163533-DDL,2017,0,0,0,0,0,0,0,0,6,12,9,7
163536-MDU,2017,0,0,0,0,0,0,0,0,0,0,13,1
163539-VDD,2017,0,0,0,0,0,0,0,0,3,3,10,3
163542-EDM,2017,0,0,0,0,0,0,0,0,1,0,0,0
163545-NDV,2017,0,0,0,0,0,0,0,0,2,2,0,1
163548-WDE,2017,0,0,0,0,0,0,0,0,0,3,1,0
163554-ODW,2017,0,0,0,0,0,0,0,0,7,5,7,0
163560-GDO,2017,0,0,0,0,0,0,0,0,1,14,13,0
163563-PDX,2017,0,0,0,0,0,0,0,0,0,0,5,24
163566-YDG,2017,0,0,0,0,0,0,0,0,17,6,67,62
163569-HDP,2017,0,0,0,0,0,0,0,0,0,1,0,0
163572-QDY,2017,0,0,0,0,0,0,0,0,0,0,0,3
163575-ZDH,2017,0,0,0,0,0,0,0,0,0,1,5,2
163578-IDQ,2017,0,0,0,0,0,0,0,0,7,0,0,0
163581-RDZ,2017,0,0,0,0,0,0,0,0,1,0,9,1
163584-ADI,2017,0,0,0,0,0,0,0,0,0,0,83,160
163587-JDR,2017,0,0,0,0,0,0,0,0,0,0,20,0
163590-SDA,2017,0,0,0,0,0,0,0,0,1,2,7,1
163593-BDJ,2017,0,0,0,0,0,0,0,0,0,2,1,1
163596-KDS,2017,0,0,0,0,0,0,0,0,0,0,147,7
163602-CEK,2017,0,0,0,0,0,0,0,0,1,4,42,4
163605-LET,2017,0,0,0,0,0,0,0,0,2,1,3,2
163608-UEC,2017,0,0,0,0,0,0,0,0,2,0,0,0
163611-DEL,2017,0,0,0,0,0,0,0,0,11,10,14,0
163614-MEU,2017,0,0,0,0,0,0,0,0,7,2,2,2
163620-EEM,2017,0,0,0,0,0,0,0,0,4,3,28,113
163623-NEV,2017,0,0,0,0,0,0,0,0,4,1,1,0
163626-WEE,2017,0,0,0,0,0,0,0,0,0,0,22,23
163629-FEN,2017,0,0,0,0,0,0,0,0,9,4,13,7
163632-OEW,2017,0,0,0,0,0,0,0,0,0,18,0,0
163635-XEF,2017,0,0,0,0,0,0,0,0,3,2,3,0
163638-GEO,2017,0,0,0,0,0,0,0,0,1,0,0,0
163641-PEX,2017,0,0,0,0,0,0,0,0,0,0,4,0
163644-YEG,2017,0,0,0,0,0,0,0,0,0,0,22,0
163647-HEP,2017,0,0,0,0,0,0,0,0,0,0,4,3
163653-ZEH,2017,0,0,0,0,0,0,0,0,2,3,1,3
163656-IEQ,2017,0,0,0,0,0,0,0,0,0,0,1,0
163659-REZ,2017,0,0,0,0,0,0,0,0,13,8,8,0
163662-AEI,2017,0,0,0,0,0,0,0,0,34,13,21,6
163668-SEA,2017,0,0,0,0,0,0,0,0,3,0,4,4
163671-BEJ,2017,0,0,0,0,0,0,0,0,1,0,1,0
163674-KES,2017,0,0,0,0,0,0,0,0,0,0,5,0
163677-TFB,2017,0,0,0,0,0,0,0,0,1,4,1,0
163680-CFK,2017,0,0,0,0,0,0,0,0,0,0,1,0
163686-UFC,2017,0,0,0,0,0,0,0,0,13,5,28,20
163692-MFU,2017,0,0,0,0,0,0,0,0,0,0,29,0
163695-VFD,2017,0,0,0,0,0,0,0,0,8,1,14,4
163698-EFM,2017,0,0,0,0,0,0,0,0,0,0,3,0
163704-WFE,2017,0,0,0,0,0,0,0,0,3,0,7,7
163707-FFN,2017,0,0,0,0,0,0,0,0,0,1,0,1
163710-OFW,2017,0,0,0,0,0,0,0,0,20,0,0,0
163713-XFF,2017,0,0,0,0,0,0,0,0,2,1,4,0
163719-PFX,2017,0,0,0,0,0,0,0,0,3,0,0,0
163722-YFG,2017,0,0,0,0,0,0,0,0,2,1,18,4
163725-HFP,2017,0,0,0,0,0,0,0,0,1,1,0,0
163728-QFY,2017,0,0,0,0,0,0,0,0,0,0,22,1
163731-ZFH,2017,0,0,0,0,0,0,0,0,0,0,55,0
163734-IFQ,2017,0,0,0,0,0,0,0,0,0,1,3,1
163740-AFI,2017,0,0,0,0,0,0,0,0,0,3,24,1
163743-JFR,2017,0,0,0,0,0,0,0,0,1,0,0,0
163746-SFA,2017,0,0,0,0,0,0,0,0,7,5,20,3
163749-BFJ,2017,0,0,0,0,0,0,0,0,0,1,0,2
163752-KFS,2017,0,0,0,0,0,0,0,0,2,0,0,0
163755-TGB,2017,0,0,0,0,0,0,0,0,0,1,0,0
163758-CGK,2017,0,0,0,0,0,0,0,0,8,3,30,1
163764-UGC,2017,0,0,0,0,0,0,0,0,0,0,16,1
163773-VGD,2017,0,0,0,0,0,0,0,0,0,0,40,40
163779-NGV,2017,0,0,0,0,0,0,0,0,0,1,2,0
163782-WGE,2017,0,0,0,0,0,0,0,0,2,1,1,3
163785-FGN,2017,0,0,0,0,0,0,0,0,0,0,1,0
163791-XGF,2017,0,0,0,0,0,0,0,0,0,0,77,124
163797-PGX,2017,0,0,0,0,0,0,0,0,8,2,6,30
163800-YGG,2017,0,0,0,0,0,0,0,0,1,0,0,0
163809-ZGH,2017,0,0,0,0,0,0,0,0,0,0,16,57
163818-AGI,2017,0,0,0,0,0,0,0,0,0,1,0,0
163824-SGA,2017,0,0,0,0,0,0,0,0,0,0,4,16
163827-BGJ,2017,0,0,0,0,0,0,0,0,0,0,0,22
163830-KGS,2017,0,0,0,0,0,0,0,0,2,2,4,1
163833-THB,2017,0,0,0,0,0,0,0,0,2,4,11,0
163836-CHK,2017,0,0,0,0,0,0,0,0,2,1,6,0
163839-LHT,2017,0,0,0,0,0,0,0,0,4,10,24,1
163845-DHL,2017,0,0,0,0,0,0,0,0,0,1,0,0
163848-MHU,2017,0,0,0,0,0,0,0,0,5,2,5,0
163851-VHD,2017,0,0,0,0,0,0,0,0,4,0,0,0
163854-EHM,2017,0,0,0,0,0,0,0,0,6,4,20,33
163857-NHV,2017,0,0,0,0,0,0,0,0,6,2,0,0
163860-WHE,2017,0,0,0,0,0,0,0,0,1,1,3,3
163863-FHN,2017,0,0,0,0,0,0,0,0,0,0,20,9
163866-OHW,2017,0,0,0,0,0,0,0,0,0,0,0,2
163872-GHO,2017,0,0,0,0,0,0,0,0,0,0,85,112
163875-PHX,2017,0,0,0,0,0,0,0,0,0,2,3,0
163878-YHG,2017,0,0,0,0,0,0,0,0,0,0,2,0
163887-ZHH,2017,0,0,0,0,0,0,0,0,0,2,2,1
163890-IHQ,2017,0,0,0,0,0,0,0,0,8,2,21,0
163893-RHZ,2017,0,0,0,0,0,0,0,0,0,6,7,8
163896-AHI,2017,0,0,0,0,0,0,0,0,0,0,0,10
163899-JHR,2017,0,0,0,0,0,0,0,0,3,2,56,14
163902-SHA,2017,0,0,0,0,0,0,0,0,0,0,2,12
163908-KIS,2017,0,0,0,0,0,0,0,0,6,1,2,0
163911-TIB,2017,0,0,0,0,0,0,0,0,0,1,1,0
163914-CIK,2017,0,0,0,0,0,0,0,0,0,0,0,10
163920-UIC,2017,0,0,0,0,0,0,0,0,0,0,0,1
163926-MIU,2017,0,0,0,0,0,0,0,0,0,0,0,47
163929-VID,2017,0,0,0,0,0,0,0,0,1,0,0,0
163932-EIM,2017,0,0,0,0,0,0,0,0,2,0,0,0
163938-WIE,2017,0,0,0,0,0,0,0,0,0,0,13,6
163941-FIN,2017,0,0,0,0,0,0,0,0,1,1,0,0
163944-OIW,2017,0,0,0,0,0,0,0,0,37,9,24,1
163950-GIO,2017,0,0,0,0,0,0,0,0,0,1,0,0
163953-PIX,2017,0,0,0,0,0,0,0,0,2,3,12,9
163959-HIP,2017,0,0,0,0,0,0,0,0,0,0,0,3
163962-QIY,2017,0,0,0,0,0,0,0,0,0,0,2,1
163965-ZIH,2017,0,0,0,0,0,0,0,0,0,0,0,23
163968-IIQ,2017,0,0,0,0,0,0,0,0,15,7,44,15
163974-AII,2017,0,0,0,0,0,0,0,0,3,3,5,6
163977-JIR,2017,0,0,0,0,0,0,0,0,25,8,37,5
163980-SIA,2017,0,0,0,0,0,0,0,0,0,0,2,13
163983-BIJ,2017,0,0,0,0,0,0,0,0,1,3,0,0
163992-CJK,2017,0,0,0,0,0,0,0,0,3,0,2,1
163995-LJT,2017,0,0,0,0,0,0,0,0,0,0,1,3
164004-MJU,2017,0,0,0,0,0,0,0,0,1,0,0,0
164007-VJD,2017,0,0,0,0,0,0,0,0,5,0,1,1
164013-NJV,2017,0,0,0,0,0,0,0,0,1,4,4,9
164016-WJE,2017,0,0,0,0,0,0,0,0,0,0,0,19
164019-FJN,2017,0,0,0,0,0,0,0,0,10,9,23,0
164025-XJF,2017,0,0,0,0,0,0,0,0,0,5,31,3
164031-PJX,2017,0,0,0,0,0,0,0,0,3,2,0,1
164034-YJG,2017,0,0,0,0,0,0,0,0,2,2,10,2
164040-QJY,2017,0,0,0,0,0,0,0,0,5,3,3,0
164043-ZJH,2017,0,0,0,0,0,0,0,0,5,0,0,0
164055-JJR,2017,0,0,0,0,0,0,0,0,0,0,58,12
164064-KKS,2017,0,0,0,0,0,0,0,0,6,1,0,0
164067-TKB,2017,0,0,0,0,0,0,0,0,11,13,19,2
164076-UKC,2017,0,0,0,0,0,0,0,0,5,3,7,1
164079-DKL,2017,0,0,0,0,0,0,0,0,3,4,2,4
164082-MKU,2017,0,0,0,0,0,0,0,0,1,0,0,0
164085-VKD,2017,0,0,0,0,0,0,0,0,0,1,1,0
164088-EKM,2017,0,0,0,0,0,0,0,0,4,2,10,7
164091-NKV,2017,0,0,0,0,0,0,0,0,1,4,11,0
164097-FKN,2017,0,0,0,0,0,0,0,0,0,0,0,39
164100-OKW,2017,0,0,0,0,0,0,0,0,19,6,5,0
164103-XKF,2017,0,0,0,0,0,0,0,0,0,5,10,2
164106-GKO,2017,0,0,0,0,0,0,0,0,3,1,16,19
164109-PKX,2017,0,0,0,0,0,0,0,0,7,4,18,5
164127-RKZ,2017,0,0,0,0,0,0,0,0,6,2,4,0
164130-AKI,2017,0,0,0,0,0,0,0,0,0,1,0,0
164133-JKR,2017,0,0,0,0,0,0,0,0,0,0,1,1
164136-SKA,2017,0,0,0,0,0,0,0,0,7,1,4,1
164139-BLJ,2017,0,0,0,0,0,0,0,0,0,0,0,69
164142-KLS,2017,0,0,0,0,0,0,0,0,0,0,7,0
164145-TLB,2017,0,0,0,0,0,0,0,0,11,0,0,0
164148-CLK,2017,0,0,0,0,0,0,0,0,2,2,3,5
164151-LLT,2017,0,0,0,0,0,0,0,0,19,10,6,0
164157-DLL,2017,0,0,0,0,0,0,0,0,0,0,3,17
164160-MLU,2017,0,0,0,0,0,0,0,0,0,0,16,37
164163-VLD,2017,0,0,0,0,0,0,0,0,1,1,1,0
164166-ELM,2017,0,0,0,0,0,0,0,0,18,20,3,0
164169-NLV,2017,0,0,0,0,0,0,0,0,0,0,76,4
164172-WLE,2017,0,0,0,0,0,0,0,0,0,0,63,39
164175-FLN,2017,0,0,0,0,0,0,0,0,8,2,30,3
164181-XLF,2017,0,0,0,0,0,0,0,0,0,0,0,4
164184-GLO,2017,0,0,0,0,0,0,0,0,5,2,2,0
164190-YLG,2017,0,0,0,0,0,0,0,0,3,1,10,8
164193-HLP,2017,0,0,0,0,0,0,0,0,0,2,1,0
164196-QLY,2017,0,0,0,0,0,0,0,0,0,0,12,0
164199-ZLH,2017,0,0,0,0,0,0,0,0,0,0,1,0
164214-SLA,2017,0,0,0,0,0,0,0,0,6,2,16,2
164223-TMB,2017,0,0,0,0,0,0,0,0,0,0,0,1
164226-CMK,2017,0,0,0,0,0,0,0,0,34,18,53,0
164229-LMT,2017,0,0,0,0,0,0,0,0,1,0,0,0
164232-UMC,2017,0,0,0,0,0,0,0,0,2,4,0,0
164235-DML,2017,0,0,0,0,0,0,0,0,7,6,15,5
164241-VMD,2017,0,0,0,0,0,0,0,0,0,0,1,0
164244-EMM,2017,0,0,0,0,0,0,0,0,8,5,2,2
164247-NMV,2017,0,0,0,0,0,0,0,0,5,1,86,10
164250-WME,2017,0,0,0,0,0,0,0,0,4,2,13,2
164253-FMN,2017,0,0,0,0,0,0,0,0,4,6,29,11
164256-OMW,2017,0,0,0,0,0,0,0,0,2,1,4,4
164268-YMG,2017,0,0,0,0,0,0,0,0,0,2,4,0
164286-AMI,2017,0,0,0,0,0,0,0,0,62,21,7,0
164289-JMR,2017,0,0,0,0,0,0,0,0,0,0,8,7
164292-SMA,2017,0,0,0,0,0,0,0,0,1,0,3,6
164295-BNJ,2017,0,0,0,0,0,0,0,0,2,0,0,1
164298-KNS,2017,0,0,0,0,0,0,0,0,0,0,14,6
164301-TNB,2017,0,0,0,0,0,0,0,0,0,1,0,2
164331-FNN,2017,0,0,0,0,0,0,0,0,0,0,9,13
164334-ONW,2017,0,0,0,0,0,0,0,0,0,0,2,0
164343-PNX,2017,0,0,0,0,0,0,0,0,0,0,0,30
164349-HNP,2017,0,0,0,0,0,0,0,0,1,0,0,0
164358-INQ,2017,0,0,0,0,0,0,0,0,0,0,4,4
164367-JNR,2017,0,0,0,0,0,0,0,0,3,14,1,0
164382-COK,2017,0,0,0,0,0,0,0,0,0,0,0,44
164397-VOD,2017,0,0,0,0,0,0,0,0,0,0,21,1
164409-FON,2017,0,0,0,0,0,0,0,0,0,0,0,37
164415-XOF,2017,0,0,0,0,0,0,0,0,0,0,67,0
164418-GOO,2017,0,0,0,0,0,0,0,0,3,10,21,4
164433-ZOH,2017,0,0,0,0,0,0,0,0,1,0,0,0
164439-ROZ,2017,0,0,0,0,0,0,0,0,0,1,2,0
164442-AOI,2017,0,0,0,0,0,0,0,0,5,5,31,2
164445-JOR,2017,0,0,0,0,0,0,0,0,0,0,20,9
164454-KPS,2017,0,0,0,0,0,0,0,0,12,6,6,14
164463-LPT,2017,0,0,0,0,0,0,0,0,0,0,17,1
164472-MPU,2017,0,0,0,0,0,0,0,0,0,0,1,0
164475-VPD,2017,0,0,0,0,0,0,0,0,1,3,2,0
164490-OPW,2017,0,0,0,0,0,0,0,0,2,2,35,5
164496-GPO,2017,0,0,0,0,0,0,0,0,0,2,24,10
164502-YPG,2017,0,0,0,0,0,0,0,0,0,0,0,6
164511-ZPH,2017,0,0,0,0,0,0,0,0,0,0,1,0
164517-RPZ,2017,0,0,0,0,0,0,0,0,0,0,1,0
164523-JPR,2017,0,0,0,0,0,0,0,0,2,0,0,0
164526-SQA,2017,0,0,0,0,0,0,0,0,5,0,0,0
164529-BQJ,2017,0,0,0,0,0,0,0,0,0,0,0,54
164535-TQB,2017,0,0,0,0,0,0,0,0,0,0,0,66
164538-CQK,2017,0,0,0,0,0,0,0,0,0,0,15,1
164571-XQF,2017,0,0,0,0,0,0,0,0,1,2,0,0
164574-GQO,2017,0,0,0,0,0,0,0,0,18,4,4,0
164577-PQX,2017,0,0,0,0,0,0,0,0,11,7,24,5
164655-PRX,2017,0,0,0,0,0,0,0,0,14,3,7,0
164658-YRG,2017,0,0,0,0,0,0,0,0,8,8,3,0
164667-ZRH,2017,0,0,0,0,0,0,0,0,7,7,5,0
164676-ARI,2017,0,0,0,0,0,0,0,0,0,0,71,13
164688-KSS,2017,0,0,0,0,0,0,0,0,37,15,61,7
164706-MSU,2017,0,0,0,0,0,0,0,0,0,0,25,16
164709-VSD,2017,0,0,0,0,0,0,0,0,0,0,54,17
164712-ESM,2017,0,0,0,0,0,0,0,0,1,5,4,1
164715-NSV,2017,0,0,0,0,0,0,0,0,20,1,0,0
164718-WSE,2017,0,0,0,0,0,0,0,0,9,2,21,0
164721-FSN,2017,0,0,0,0,0,0,0,0,4,2,31,16
164724-OSW,2017,0,0,0,0,0,0,0,0,3,2,8,2
164730-GSO,2017,0,0,0,0,0,0,0,0,0,0,36,31
164733-PSX,2017,0,0,0,0,0,0,0,0,8,4,12,14
164736-YSG,2017,0,0,0,0,0,0,0,0,0,0,0,5
164739-HSP,2017,0,0,0,0,0,0,0,0,51,20,5,0
164745-ZSH,2017,0,0,0,0,0,0,0,0,7,0,0,0
164748-ISQ,2017,0,0,0,0,0,0,0,0,0,0,48,27
164751-RSZ,2017,0,0,0,0,0,0,0,0,0,0,23,28
164757-JTR,2017,0,0,0,0,0,0,0,0,0,0,30,59
164760-STA,2017,0,0,0,0,0,0,0,0,0,0,8,41
164763-BTJ,2017,0,0,0,0,0,0,0,0,0,0,19,39
164766-KTS,2017,0,0,0,0,0,0,0,0,22,13,91,69
164784-MTU,2017,0,0,0,0,0,0,0,0,0,0,0,39
164808-GTO,2017,0,0,0,0,0,0,0,0,0,0,0,44
164811-PTX,2017,0,0,0,0,0,0,0,0,0,0,0,56
164820-QTY,2017,0,0,0,0,0,0,0,0,0,0,1,72
164823-ZTH,2017,0,0,0,0,0,0,0,0,0,0,4,57
164826-ITQ,2017,0,0,0,0,0,0,0,0,0,0,73,52
164829-RTZ,2017,0,0,0,0,0,0,0,0,10,0,0,0
164838-SUA,2017,0,0,0,0,0,0,0,0,0,0,2,0
164844-KUS,2017,0,0,0,0,0,0,0,0,0,0,13,7
164847-TUB,2017,0,0,0,0,0,0,0,0,0,0,2,17
164856-UUC,2017,0,0,0,0,0,0,0,0,4,0,8,2
164859-DUL,2017,0,0,0,0,0,0,0,0,2,1,7,4
164862-MUU,2017,0,0,0,0,0,0,0,0,0,0,21,43
164874-WUE,2017,0,0,0,0,0,0,0,0,38,1,0,0
164880-OUW,2017,0,0,0,0,0,0,0,0,32,4,40,0
164889-PUX,2017,0,0,0,0,0,0,0,0,0,0,69,73
164991-JWR,2017,0,0,0,0,0,0,0,0,0,0,0,22
165117-XXF,2017,0,0,0,0,0,0,0,0,1,0,6,0
165120-GXO,2017,0,0,0,0,0,0,0,0,1,4,18,2
165123-PXX,2017,0,0,0,0,0,0,0,0,19,0,7,0
165126-YXG,2017,0,0,0,0,0,0,0,0,22,0,0,0
165132-QXY,2017,0,0,0,0,0,0,0,0,0,0,25,7
165135-ZXH,2017,0,0,0,0,0,0,0,0,16,0,0,0
165138-IXQ,2017,0,0,0,0,0,0,0,0,3,3,11,0
165141-RYZ,2017,0,0,0,0,0,0,0,0,0,2,22,14
165144-AYI,2017,0,0,0,0,0,0,0,0,6,7,40,0
165147-JYR,2017,0,0,0,0,0,0,0,0,0,0,0,44
165153-BYJ,2017,0,0,0,0,0,0,0,0,12,3,0,27
165159-TYB,2017,0,0,0,0,0,0,0,0,7,11,19,36
165168-UYC,2017,0,0,0,0,0,0,0,0,0,0,0,25
165171-DYL,2017,0,0,0,0,0,0,0,0,27,0,0,0
165174-MYU,2017,0,0,0,0,0,0,0,0,0,0,10,10
165183-NYV,2017,0,0,0,0,0,0,0,0,0,0,10,0
165186-WYE,2017,0,0,0,0,0,0,0,0,0,0,0,33
165189-FYN,2017,0,0,0,0,0,0,0,0,0,0,0,28
165192-OYW,2017,0,0,0,0,0,0,0,0,0,0,28,16
165195-XYF,2017,0,0,0,0,0,0,0,0,14,12,6,34
165198-GYO,2017,0,0,0,0,0,0,0,0,0,0,0,33
165210-QYY,2017,0,0,0,0,0,0,0,0,0,0,0,16
165219-RZZ,2017,0,0,0,0,0,0,0,0,0,17,26,0
165222-AZI,2017,0,0,0,0,0,0,0,0,1,1,31,6
165228-SZA,2017,0,0,0,0,0,0,0,0,0,0,0,66
165234-KZS,2017,0,0,0,0,0,0,0,0,0,0,0,17
165240-CZK,2017,0,0,0,0,0,0,0,0,0,0,20,17
165243-LZT,2017,0,0,0,0,0,0,0,0,0,1,0,0
165246-UZC,2017,0,0,0,0,0,0,0,0,0,4,6,0
165249-DZL,2017,0,0,0,0,0,0,0,0,0,0,0,12
165252-MZU,2017,0,0,0,0,0,0,0,0,0,0,0,3
165255-VZD,2017,0,0,0,0,0,0,0,0,0,0,1,0
165258-EZM,2017,0,0,0,0,0,0,0,0,0,0,0,47
165270-OZW,2017,0,0,0,0,0,0,0,0,0,0,6,0
165279-PZX,2017,0,0,0,0,0,0,0,0,0,0,0,6
165285-HZP,2017,0,0,0,0,0,0,0,0,0,0,0,36
211585-ZAH,2017,0,0,0,0,0,0,0,0,33,0,0,0
211593-IAQ,2017,0,0,0,0,0,0,0,0,0,5,4,1
211601-RAZ,2017,0,0,0,0,0,0,0,0,0,1,0,1
211609-AAI,2017,0,0,0,0,0,0,0,0,1,0,0,0
211625-SAA,2017,0,0,0,0,0,0,0,0,2,3,4,8
211633-BAJ,2017,0,0,0,0,0,0,0,0,0,0,21,0
211641-KAS,2017,0,0,0,0,0,0,0,0,1,0,3,7
211673-UAC,2017,0,0,0,0,0,0,0,0,1,0,3,2
211689-MAU,2017,0,0,0,0,0,0,0,0,1,2,1,0
211705-EAM,2017,0,0,0,0,0,0,0,0,0,0,92,10
211713-NAV,2017,0,0,0,0,0,0,0,0,0,4,2,0
211737-OAW,2017,0,0,0,0,0,0,0,0,1,0,9,4
211753-GAO,2017,0,0,0,0,0,0,0,0,0,0,90,20
211761-PAX,2017,0,0,0,0,0,0,0,0,2,1,0,0
211769-YBG,2017,0,0,0,0,0,0,0,0,1,0,0,0
211793-ZBH,2017,0,0,0,0,0,0,0,0,25,16,36,7
211801-IBQ,2017,0,0,0,0,0,0,0,0,0,20,0,2
211809-RBZ,2017,0,0,0,0,0,0,0,0,0,1,0,0
211825-JBR,2017,0,0,0,0,0,0,0,0,0,0,2,0
211833-SBA,2017,0,0,0,0,0,0,0,0,4,0,2,0
211841-BBJ,2017,0,0,0,0,0,0,0,0,0,3,1,3
211857-TBB,2017,0,0,0,0,0,0,0,0,0,1,4,0
211865-CBK,2017,0,0,0,0,0,0,0,0,0,0,3,1
211873-LBT,2017,0,0,0,0,0,0,0,0,2,2,2,4
211881-UBC,2017,0,0,0,0,0,0,0,0,3,2,2,1
211897-MBU,2017,0,0,0,0,0,0,0,0,0,0,1,0
211913-EBM,2017,0,0,0,0,0,0,0,0,0,0,2,0
211921-NBV,2017,0,0,0,0,0,0,0,0,0,2,0,1
211929-WBE,2017,0,0,0,0,0,0,0,0,0,0,0,69
211937-FBN,2017,0,0,0,0,0,0,0,0,9,16,16,3
211945-OBW,2017,0,0,0,0,0,0,0,0,6,0,0,0
211953-XBF,2017,0,0,0,0,0,0,0,0,1,3,3,0
211969-PBX,2017,0,0,0,0,0,0,0,0,0,0,6,8
211977-YCG,2017,0,0,0,0,0,0,0,0,1,0,0,1
211985-HCP,2017,0,0,0,0,0,0,0,0,0,0,0,1
212001-ZCH,2017,0,0,0,0,0,0,0,0,2,7,13,6
212009-ICQ,2017,0,0,0,0,0,0,0,0,10,9,0,0
212017-RCZ,2017,0,0,0,0,0,0,0,0,1,1,13,5
212025-ACI,2017,0,0,0,0,0,0,0,0,0,0,61,44
212033-JCR,2017,0,0,0,0,0,0,0,0,23,23,31,4
212041-SCA,2017,0,0,0,0,0,0,0,0,0,0,13,1
212057-KCS,2017,0,0,0,0,0,0,0,0,3,0,0,0
212065-TCB,2017,0,0,0,0,0,0,0,0,7,3,4,1
212073-CCK,2017,0,0,0,0,0,0,0,0,1,0,0,0
212081-LCT,2017,0,0,0,0,0,0,0,0,0,0,1,0
212089-UCC,2017,0,0,0,0,0,0,0,0,1,0,0,0
212097-DCL,2017,0,0,0,0,0,0,0,0,0,0,3,0
212105-MCU,2017,0,0,0,0,0,0,0,0,11,2,7,0
212121-ECM,2017,0,0,0,0,0,0,0,0,1,1,0,0
212137-WCE,2017,0,0,0,0,0,0,0,0,0,1,4,2
212145-FCN,2017,0,0,0,0,0,0,0,0,0,0,45,47
212153-OCW,2017,0,0,0,0,0,0,0,0,0,0,0,1
212161-XCF,2017,0,0,0,0,0,0,0,0,4,2,2,14
212169-GCO,2017,0,0,0,0,0,0,0,0,3,2,18,6
212177-PCX,2017,0,0,0,0,0,0,0,0,1,0,2,0
212193-HDP,2017,0,0,0,0,0,0,0,0,1,0,0,0
212201-QDY,2017,0,0,0,0,0,0,0,0,0,0,3,0
212209-ZDH,2017,0,0,0,0,0,0,0,0,0,1,0,0
212217-IDQ,2017,0,0,0,0,0,0,0,0,1,0,2,0
212225-RDZ,2017,0,0,0,0,0,0,0,0,1,1,0,0
212233-ADI,2017,0,0,0,0,0,0,0,0,3,1,0,0
212241-JDR,2017,0,0,0,0,0,0,0,0,2,5,0,0
212249-SDA,2017,0,0,0,0,0,0,0,0,1,0,0,0
212257-BDJ,2017,0,0,0,0,0,0,0,0,0,1,0,0
212265-KDS,2017,0,0,0,0,0,0,0,0,0,0,0,10
212273-TDB,2017,0,0,0,0,0,0,0,0,0,1,0,2
212281-CDK,2017,0,0,0,0,0,0,0,0,3,1,2,0
212289-LDT,2017,0,0,0,0,0,0,0,0,1,0,6,0
212297-UDC,2017,0,0,0,0,0,0,0,0,0,6,7,0
212305-DDL,2017,0,0,0,0,0,0,0,0,0,0,0,11
212313-MDU,2017,0,0,0,0,0,0,0,0,1,0,0,0
212321-VDD,2017,0,0,0,0,0,0,0,0,4,2,6,2
212329-EDM,2017,0,0,0,0,0,0,0,0,1,0,13,13
212337-NDV,2017,0,0,0,0,0,0,0,0,1,0,3,1
212361-ODW,2017,0,0,0,0,0,0,0,0,4,4,6,3
212369-XDF,2017,0,0,0,0,0,0,0,0,2,0,7,2
212377-GDO,2017,0,0,0,0,0,0,0,0,0,1,1,0
212385-PDX,2017,0,0,0,0,0,0,0,0,0,0,0,83
212393-YEG,2017,0,0,0,0,0,0,0,0,0,1,0,0
212409-QEY,2017,0,0,0,0,0,0,0,0,1,0,0,0
212417-ZEH,2017,0,0,0,0,0,0,0,0,0,0,1,0
212425-IEQ,2017,0,0,0,0,0,0,0,0,0,0,0,4
212441-AEI,2017,0,0,0,0,0,0,0,0,3,0,2,5
212449-JER,2017,0,0,0,0,0,0,0,0,4,2,13,2
212457-SEA,2017,0,0,0,0,0,0,0,0,1,2,10,0
212465-BEJ,2017,0,0,0,0,0,0,0,0,4,4,11,25
212473-KES,2017,0,0,0,0,0,0,0,0,8,5,14,12
212481-TEB,2017,0,0,0,0,0,0,0,0,0,2,1,0
212489-CEK,2017,0,0,0,0,0,0,0,0,31,12,12,0
212497-LET,2017,0,0,0,0,0,0,0,0,3,2,3,1
212505-UEC,2017,0,0,0,0,0,0,0,0,0,0,0,11
212513-DEL,2017,0,0,0,0,0,0,0,0,26,15,32,18
